question_id,wrong_ans,correct_ans,question,explanation
1195," ""허구헌"""," ""허구한"""," ""그녀는 [허구한] 이야기를 반복하며 지루하게 만들었다."""," '허구하다'는 형용사로 ""날, 세월 따위가 매우 오래다""라는 뜻입니다. 따라서 '허구한 날'은 맞는 표현이고, '허구헌 날'은 틀립니다."
1196," ""허구헌"""," ""허구한"""," ""[허구한] 세월을 기다려도 그는 나타나지 않았다."""," '허구하다'는 형용사로 ""날, 세월 따위가 매우 오래다""라는 뜻입니다. 따라서 '허구한 날'은 맞는 표현이고, '허구헌 날'은 틀립니다."
1197," ""허구헌"""," ""허구한"""," ""[허구한] 날 비가 와서 우울했다."""," '허구하다'는 형용사로 ""날, 세월 따위가 매우 오래다""라는 뜻입니다. 따라서 '허구한 날'은 맞는 표현이고, '허구헌 날'은 틀립니다."
1198," ""허드래"""," ""허드레"""," ""마루가 너무 [허드레] 보여서 다시 깔아야겠어."""," '허드레'는 '아무렇게나 쓸 수 있는 허름한 물건'을 뜻하는 말입니다. 이 말은 '허드래'로 잘못 쓰는 경우가 많은데, 이것은 발음이 [허드래]로 나기 때문에 그렇게 생각하는 것 같습니다. "
1199," ""허드래"""," ""허드레"""," ""[허드레] 옷은 이제 정리하자."""," '허드레'는 '아무렇게나 쓸 수 있는 허름한 물건'을 뜻하는 말입니다. 이 말은 '허드래'로 잘못 쓰는 경우가 많은데, 이것은 발음이 [허드래]로 나기 때문에 그렇게 생각하는 것 같습니다. "
1200," ""허드래서"""," ""허드레서"""," ""이 가방은 너무 [허드레서] 크게 작용하지는 않아."""," '허드레'는 '아무렇게나 쓸 수 있는 허름한 물건'을 뜻하는 말입니다. 이 말은 '허드래'로 잘못 쓰는 경우가 많은데, 이것은 발음이 [허드래]로 나기 때문에 그렇게 생각하는 것 같습니다. "
1201," ""해집고"""," ""헤집고"""," ""어지럽게 물건을 [헤집고] 나가면 어떡해."""," '헤집다'는 '흩어지게 하다'라는 뜻을 가진 동사입니다. 그런데 '해집다'는 사전에 등재되어 있지 않은 말로, 표준어가 아닙니다. 따라서 '해집다'는 문법적으로 잘못된 문장이라고 할 수 있습니다."
1202," ""해쳐버렸다"""," ""헤쳐버렸다"""," ""문을 열고 사람을 [헤쳐버렸다].""",해치다: 1. 어떤 상태에 손상을 입혀 망가지게 하다. 2. 사람의 마음이나 몸에 해를 입히다. 3. 다치게 하거나 죽이다. / 헤치다: 1. 속에 든 물건을 드러나게 하려고 덮인 것을 파거나 젖히다. 2. 모인 것을 제각기 흩어지게 하다. 3. 앞에 걸리는 것을 좌우로 물리치다.
1203," ""헤치고"""," ""해치고"""," ""그는 나의 평화를 [해치고] 있었다.""",해치다: 1. 어떤 상태에 손상을 입혀 망가지게 하다. 2. 사람의 마음이나 몸에 해를 입히다. 3. 다치게 하거나 죽이다. / 헤치다: 1. 속에 든 물건을 드러나게 하려고 덮인 것을 파거나 젖히다. 2. 모인 것을 제각기 흩어지게 하다. 3. 앞에 걸리는 것을 좌우로 물리치다.
1204," ""해치고"""," ""헤치고"""," ""바위를 [헤치고] 길을 만들었다.""",해치다: 1. 어떤 상태에 손상을 입혀 망가지게 하다. 2. 사람의 마음이나 몸에 해를 입히다. 3. 다치게 하거나 죽이다. / 헤치다: 1. 속에 든 물건을 드러나게 하려고 덮인 것을 파거나 젖히다. 2. 모인 것을 제각기 흩어지게 하다. 3. 앞에 걸리는 것을 좌우로 물리치다.
1205," ""해치고"""," ""헤치고"""," ""그는 사람들을 [헤치고] 나갔다.""",해치다: 1. 어떤 상태에 손상을 입혀 망가지게 하다. 2. 사람의 마음이나 몸에 해를 입히다. 3. 다치게 하거나 죽이다. / 헤치다: 1. 속에 든 물건을 드러나게 하려고 덮인 것을 파거나 젖히다. 2. 모인 것을 제각기 흩어지게 하다. 3. 앞에 걸리는 것을 좌우로 물리치다.
1206," ""해치며"""," ""헤치며"""," ""그는 빽빽한 숲을 [헤치며] 전진했다.""",해치다: 1. 어떤 상태에 손상을 입혀 망가지게 하다. 2. 사람의 마음이나 몸에 해를 입히다. 3. 다치게 하거나 죽이다. / 헤치다: 1. 속에 든 물건을 드러나게 하려고 덮인 것을 파거나 젖히다. 2. 모인 것을 제각기 흩어지게 하다. 3. 앞에 걸리는 것을 좌우로 물리치다.
1207," ""해친듯하다"""," ""헤친듯하다"""," ""바람이 불어 머리를 [헤친듯하다].""",해치다: 1. 어떤 상태에 손상을 입혀 망가지게 하다. 2. 사람의 마음이나 몸에 해를 입히다. 3. 다치게 하거나 죽이다. / 헤치다: 1. 속에 든 물건을 드러나게 하려고 덮인 것을 파거나 젖히다. 2. 모인 것을 제각기 흩어지게 하다. 3. 앞에 걸리는 것을 좌우로 물리치다.
1208," ""해깔려서"""," ""헷갈려서"""," ""우리의 스케줄이 [헷갈려서] 약속을 놓칠 뻔했어.""", '해깔리다'라는 단어는 없습니다. '헷갈리다'가 표준어입니다.
1209," ""해깔려서"""," ""헷갈려서"""," ""매번 [헷갈려서] 자료를 잘못 제출하잖아.""", '해깔리다'라는 단어는 없습니다. '헷갈리다'가 표준어입니다.
1210," ""행가래"""," ""헹가래"""," ""친구들이 나를 [헹가래] 쳐줘서 기분이 좋았어.""", '헹가래'는 '행하래'의 변형입니다. '행하다'라는 동사에 접미사 '-애'가 붙어서 만들어진 말이 '행하래'이고 이것이 다시 줄어서 '헹가래'가 된 것입니다.
1211," ""행가래"""," ""헹가래"""," ""경기에서 이긴 소식을 듣고 우리는 선수들을 [헹가래]했다.""", '헹가래'는 '행하래'의 변형입니다. '행하다'라는 동사에 접미사 '-애'가 붙어서 만들어진 말이 '행하래'이고 이것이 다시 줄어서 '헹가래'가 된 것입니다.
1212," ""행가래"""," ""헹가래"""," ""생일 파티에서 동생을 위해 친구들이 [헹가래]를 쳤다.""", '헹가래'는 '행하래'의 변형입니다. '행하다'라는 동사에 접미사 '-애'가 붙어서 만들어진 말이 '행하래'이고 이것이 다시 줄어서 '헹가래'가 된 것입니다.
1213," ""혼구멍"""," ""혼꾸멍"""," ""시험을 잘 보지 못한 이유가 [혼꾸멍] 났기 때문이다.""", '혼구멍'은 '혼(魂)+구멍'의 합성어입니다. 그런데 이 말은 표준어가 아닙니다. 따라서 '혼구녕'이나 '혼꾸멍'이 맞습니다.
1214," ""혼구멍"""," ""혼꾸멍"""," ""선생님께 [혼꾸멍]이 났다고 말했다.""", '혼구멍'은 '혼(魂)+구멍'의 합성어입니다. 그런데 이 말은 표준어가 아닙니다. 따라서 '혼구녕'이나 '혼꾸멍'이 맞습니다.
1215," ""혼구멍"""," ""혼꾸멍"""," ""어릴 때 [혼꾸멍] 많이 났던 기억이 난다.""", '혼구멍'은 '혼(魂)+구멍'의 합성어입니다. 그런데 이 말은 표준어가 아닙니다. 따라서 '혼구녕'이나 '혼꾸멍'이 맞습니다.
1216," ""홧병"""," ""화병"""," ""스트레스 때문에 최근에 [화병]이 났다.""", '홧병'은 표준어가 아닙니다. 따라서 당연히 문법적으로 잘못된 문장입니다.
1217," ""홧병"""," ""화병"""," ""[화병]에 걸리지 않도록 조심해야 해.""", '홧병'은 표준어가 아닙니다. 따라서 당연히 문법적으로 잘못된 문장입니다.
1218," ""홧병"""," ""화병"""," ""그 일로 인해 [화병]이 날까 두렵다.""", '홧병'은 표준어가 아닙니다. 따라서 당연히 문법적으로 잘못된 문장입니다.
1219," ""홧병"""," ""화병"""," ""스트레스로 인한 [화병]의 위험이 높아지고 있다.""", '홧병'은 표준어가 아닙니다. 따라서 당연히 문법적으로 잘못된 문장입니다.
1220," ""홧병"""," ""화병"""," ""그는 [화병]에 걸린 듯 보였다.""", '홧병'은 표준어가 아닙니다. 따라서 당연히 문법적으로 잘못된 문장입니다.
1221," ""홧병"""," ""화병"""," ""[화병] 때문에 더 이상 참을 수 없었다.""", '홧병'은 표준어가 아닙니다. 따라서 당연히 문법적으로 잘못된 문장입니다.
1222," ""홧병"""," ""화병"""," ""[화병]으로 인해 건강이 나빠졌다.""", '홧병'은 표준어가 아닙니다. 따라서 당연히 문법적으로 잘못된 문장입니다.
1223," ""홧병"""," ""화병"""," ""가끔 [화병]이 나를 괴롭힌다.""", '홧병'은 표준어가 아닙니다. 따라서 당연히 문법적으로 잘못된 문장입니다.
1224," ""후회할 걸"""," ""후회할걸"""," ""이 결정을 나중에 [후회할걸].""", '후회할 것을'의 준말은 '후회할걸'입니다. 따라서 '후회할 걸'로 띄어 쓰면 틀립니다.
1225," ""후회할 걸"""," ""후회할걸"""," ""그때 하지 않은 것을 지금도 [후회할걸].""", '후회할 것을'의 준말은 '후회할걸'입니다. 따라서 '후회할 걸'로 띄어 쓰면 틀립니다.
1226," ""후회할 걸"""," ""후회할걸"""," ""다시 생각해보니 [후회할걸].""", '후회할 것을'의 준말은 '후회할걸'입니다. 따라서 '후회할 걸'로 띄어 쓰면 틀립니다.
1227," ""훓터보기"""," ""훑어보기"""," ""그녀는 급하게 책을 [훑어보기] 시작했다.""","훑다'라는 동사에는 '~어'라는 어미가 결합하면 '훑어'가 됩니다. 그런데 이 단어 자체가 모음조화 파괴 현상입니다. 즉 어간인 '훑-'은 양성모음인데, 어미인 '-어'는 음성모음이기 때문입니다. 그래서 표준국어대사전에서는 이것을 표제어로 올려놓고 있습니다."
1228," ""훓터보는"""," ""훑어보는"""," ""그는 주변을 [훑어보는] 버릇이 있다.""","훑다'라는 동사에는 '~어'라는 어미가 결합하면 '훑어'가 됩니다. 그런데 이 단어 자체가 모음조화 파괴 현상입니다. 즉 어간인 '훑-'은 양성모음인데, 어미인 '-어'는 음성모음이기 때문입니다. 그래서 표준국어대사전에서는 이것을 표제어로 올려놓고 있습니다."
1229," ""훓터본"""," ""훑어본"""," ""책을 [훑어본] 후 결론을 내렸다.""","훑다'라는 동사에는 '~어'라는 어미가 결합하면 '훑어'가 됩니다. 그런데 이 단어 자체가 모음조화 파괴 현상입니다. 즉 어간인 '훑-'은 양성모음인데, 어미인 '-어'는 음성모음이기 때문입니다. 그래서 표준국어대사전에서는 이것을 표제어로 올려놓고 있습니다."
1230," ""홰방"""," ""훼방"""," ""그는 내 계획을 [훼방] 놓으려 했다.""", '훼방'은 '남의 일을 방해함'이라는 뜻입니다. '홰방'이란 단어는 없습니다.
1231," ""홰방"""," ""훼방"""," ""그는 그 프로젝트가 실패하길 바라며 [훼방]을 놓았다.""", '훼방'은 '남의 일을 방해함'이라는 뜻입니다. '홰방'이란 단어는 없습니다.
1232," ""홰방"""," ""훼방"""," ""[훼방]이 심한 사람은 협업이 어렵다.""", '훼방'은 '남의 일을 방해함'이라는 뜻입니다. '홰방'이란 단어는 없습니다.
1233," ""휘둥그래졌다"""," ""휘둥그레졌다"""," ""너무 놀라서 눈이 [휘둥그레졌다].""", '휘둥그레'는 '휘둥그레하다'의 어근입니다. 따라서 '휘둥그레'로 써야 합니다.
1234," ""휘둥그래진"""," ""휘둥그레진"""," ""[휘둥그레진] 그녀의 얼굴이 떠올랐다.""", '휘둥그레'는 '휘둥그레하다'의 어근입니다. 따라서 '휘둥그레'로 써야 합니다.
1235," ""휘둥그래진"""," ""휘둥그레진"""," ""아이들은 [휘둥그레진] 얼굴로 선물을 받았다.""", '휘둥그레'는 '휘둥그레하다'의 어근입니다. 따라서 '휘둥그레'로 써야 합니다.
1236," ""휴짓조각"""," ""휴지 조각"""," ""바람이 불자 서류가 [휴지 조각]이 되었다.""", '휴짓조각'은 합성어 명사입니다. 그런데 이 말을 소리 나는 대로 적으면 [휴지쪼각]이 됩니다. 즉 사잇소리 현상이 일어납니다. 그래서 사이시옷(?)을 받쳐 적습니다.
1237," ""휴짓조각"""," ""휴지 조각"""," ""그녀는 눈물이 나서 [휴지 조각]으로 눈물을 닦았다.""", '휴짓조각'은 합성어 명사입니다. 그런데 이 말을 소리 나는 대로 적으면 [휴지쪼각]이 됩니다. 즉 사잇소리 현상이 일어납니다. 그래서 사이시옷(?)을 받쳐 적습니다.
1238," ""휴짓조각"""," ""휴지 조각"""," ""사람들이 [휴지 조각]들을 바닥에 버렸다.""", '휴짓조각'은 합성어 명사입니다. 그런데 이 말을 소리 나는 대로 적으면 [휴지쪼각]이 됩니다. 즉 사잇소리 현상이 일어납니다. 그래서 사이시옷(?)을 받쳐 적습니다.
1239," ""흥미거리"""," ""흥밋거리"""," ""그는 새로운 [흥밋거리]에 빠져 있다."""," '흥밋거리'는 표준어이고, '흥미거리'는 비표준어입니다. 국어사전에 하나의 품사로 실려 있는 말은 띄어서 적지 않습니다. 그래서 '흥밋거리'라고 적습니다."
1240," ""흥미거리"""," ""흥밋거리"""," ""이 잡지는 다양한 [흥밋거리]를 제공한다."""," '흥밋거리'는 표준어이고, '흥미거리'는 비표준어입니다. 국어사전에 하나의 품사로 실려 있는 말은 띄어서 적지 않습니다. 그래서 '흥밋거리'라고 적습니다."
1241," ""흥미거리"""," ""흥밋거리"""," ""그 토론은 많은 [흥밋거리]를 담고 있다."""," '흥밋거리'는 표준어이고, '흥미거리'는 비표준어입니다. 국어사전에 하나의 품사로 실려 있는 말은 띄어서 적지 않습니다. 그래서 '흥밋거리'라고 적습니다."
1242," ""흐트러져서"""," ""흩어져서"""," ""그의 머리가 너무 [흩어져서] 촬영이 힘들었다.""", '흐트러지다'는 자동사로 목적어를 필요로 하지 않습니다. 따라서 '-어지다'에 의해 피동 표현이 될 수 없습니다.
1243," ""흐트러졌다"""," ""흩어졌다"""," ""이 글을 읽고 나니 내 마음이 [흩어졌다].""", '흐트러지다'는 자동사로 목적어를 필요로 하지 않습니다. 따라서 '-어지다'에 의해 피동 표현이 될 수 없습니다.
1244," ""흐트러졌다"""," ""흩어졌다"""," ""회의장이 끝난 후 모든 참석자가 [흩어졌다].""", '흐트러지다'는 자동사로 목적어를 필요로 하지 않습니다. 따라서 '-어지다'에 의해 피동 표현이 될 수 없습니다.
1245," ""희노애락"""," ""희로애락"""," ""그 이야기에는 [희로애락]이 담겨 있다."""," 희노애락은 한자어입니다. 喜怒哀樂(기쁠 희, 성낼 노, 슬플 애, 즐거울 락) 이 단어는 두음법칙에 따라 '희로애락'으로 표기해야 합니다."
1246," ""희노애락"""," ""희로애락"""," ""인생의 [희로애락]을 경험하며 성장했다."""," 희노애락은 한자어입니다. 喜怒哀樂(기쁠 희, 성낼 노, 슬플 애, 즐거울 락) 이 단어는 두음법칙에 따라 '희로애락'으로 표기해야 합니다."
1247," ""희노애락"""," ""희로애락"""," ""그 영화는 가족의 [희로애락]을 그린 작품이다."""," 희노애락은 한자어입니다. 喜怒哀樂(기쁠 희, 성낼 노, 슬플 애, 즐거울 락) 이 단어는 두음법칙에 따라 '희로애락'으로 표기해야 합니다."
